"","TargetID","adjp","coef","TargetID1","Overlap","Significance"
"297","cg18019572",0.97940781006523,-0.0239593383441477,"cg18019572","Non-overlapped","non-sig"
"298","cg22673826",0.428576240183803,-0.192409747679592,"cg22673826","Non-overlapped","non-sig"
"299","cg10625579",0.717058378340805,-0.440617627044517,"cg10625579","Non-overlapped","non-sig"
"300","cg01922485",0.818080356696701,-0.0630898627527668,"cg01922485","Non-overlapped","non-sig"
"301","cg12763038",0.988938055039767,-0.00694360544002876,"cg12763038","Non-overlapped","non-sig"
"302","cg26155170",0.933132190581327,0.0711604668345416,"cg26155170","Non-overlapped","non-sig"
"303","cg08853797",0.940661283271831,0.0461755330909245,"cg08853797","Non-overlapped","non-sig"
"304","cg03125763",0.928180425700743,-0.0530060630077993,"cg03125763","Non-overlapped","non-sig"
"305","cg26155520",0.905029742365597,0.085343075535812,"cg26155520","Non-overlapped","non-sig"
"306","cg23691733",0.840195108020973,0.118049943494022,"cg23691733","Non-overlapped","non-sig"
"307","cg04985032",0.99929450726338,-0.000320283743779896,"cg04985032","Non-overlapped","non-sig"
"308","cg24004483",0.957458856933922,0.0399748804176124,"cg24004483","Non-overlapped","non-sig"
"309","cg23281018",0.860836484841513,-0.0770458443139502,"cg23281018","Non-overlapped","non-sig"
"310","cg24157008",0.953475571073235,0.0376572060509891,"cg24157008","Non-overlapped","non-sig"
"311","cg25552017",0.552072959172227,0.147892494934586,"cg25552017","Non-overlapped","non-sig"
"312","cg10984178",0.95877082045717,0.0414495102812368,"cg10984178","Non-overlapped","non-sig"
"313","cg13552506",0.955909490985574,0.0634660294017075,"cg13552506","Non-overlapped","non-sig"
"314","cg26420561",0.786734519605939,0.173834874949783,"cg26420561","Non-overlapped","non-sig"
"315","cg22020633",0.93605902587433,0.0656894905804253,"cg22020633","Non-overlapped","non-sig"
"316","cg01768082",0.998013472842594,0.00303490585656071,"cg01768082","Non-overlapped","non-sig"
"317","cg07589034",0.935191129372744,0.0456420109492784,"cg07589034","Non-overlapped","non-sig"
"318","cg22367159",0.997087323317,-0.00550756570943396,"cg22367159","Non-overlapped","non-sig"
"319","cg26837773",0.998764236493459,-0.000969203598233991,"cg26837773","Non-overlapped","non-sig"
"320","cg15825373",0.821403310925244,0.150781388270857,"cg15825373","Non-overlapped","non-sig"
"321","cg22618402",0.915958165388651,-0.0644359232132246,"cg22618402","Non-overlapped","non-sig"
"322","cg06538872",0.831693071863556,0.139463263047482,"cg06538872","Non-overlapped","non-sig"
"323","cg25610492",0.981219425680766,0.0165713696224416,"cg25610492","Non-overlapped","non-sig"
"324","cg08469540",0.918121675354594,0.069263256032865,"cg08469540","Non-overlapped","non-sig"
"325","cg20022511",0.815792679328796,-0.141177776847253,"cg20022511","Non-overlapped","non-sig"
"326","cg23684711",0.831220664474743,-0.0948060800741569,"cg23684711","Non-overlapped","non-sig"
"327","cg08067365",0.962674773730458,-0.0513637245906317,"cg08067365","Non-overlapped","non-sig"
"328","cg20062691",0.696736571195129,-0.336201450190571,"cg20062691","Non-overlapped","non-sig"
"329","cg03811829",0.788820007825779,-0.211366680062331,"cg03811829","Non-overlapped","non-sig"
"330","cg11211792",0.680812162057703,-0.23083420348403,"cg11211792","Non-overlapped","non-sig"
"331","cg04788999",0.718177317954092,-0.236451007577102,"cg04788999","Non-overlapped","non-sig"
"332","cg16526047",0.718177317954092,-0.136859818796965,"cg16526047","Non-overlapped","non-sig"
"333","cg07123796",0.842231495262097,0.0434678223168277,"cg07123796","Non-overlapped","non-sig"
"334","cg26560020",0.769700886517306,0.103348466042592,"cg26560020","Non-overlapped","non-sig"
"335","cg09363892",0.976061709035282,-0.0139174775119337,"cg09363892","Non-overlapped","non-sig"
"336","cg03185752",0.931907759311095,-0.0430629527325617,"cg03185752","Non-overlapped","non-sig"
"337","cg15153791",0.957745531362301,-0.022917049275929,"cg15153791","Non-overlapped","non-sig"
"338","cg04336684",0.579223121311914,0.142746623431747,"cg04336684","Non-overlapped","non-sig"
"339","cg22482746",0.962998614738975,0.0216229611171087,"cg22482746","Non-overlapped","non-sig"
"340","cg25177113",0.849756752994343,-0.084568147428828,"cg25177113","Non-overlapped","non-sig"
"341","cg08223393",0.984141154931111,-0.0110522571274396,"cg08223393","Non-overlapped","non-sig"
"342","cg07008945",0.927791520973281,0.0295763414477615,"cg07008945","Non-overlapped","non-sig"
"343","cg11726631",0.886569462361872,-0.0618625226801842,"cg11726631","Non-overlapped","non-sig"
"344","cg19813362",0.931907759311095,0.0454405987901881,"cg19813362","Non-overlapped","non-sig"
"345","cg00299257",0.850512778858788,0.0718885878987182,"cg00299257","Non-overlapped","non-sig"
"346","cg10046671",0.970240884584643,0.0167124542754569,"cg10046671","Non-overlapped","non-sig"
"347","cg24704476",0.719603381479911,0.09229696852698,"cg24704476","Non-overlapped","non-sig"
"348","cg13917577",0.940661283271831,0.169924011933675,"cg13917577","Non-overlapped","non-sig"
"349","cg17801765",0.957311564365236,-0.0569223925024266,"cg17801765","Non-overlapped","non-sig"
"350","cg13100600",0.906469893314654,-0.054350170845356,"cg13100600","Non-overlapped","non-sig"
"351","cg18272461",0.746996373272002,-0.0648687444515021,"cg18272461","Non-overlapped","non-sig"
"352","cg07787977",0.965952098279087,-0.016512347783724,"cg07787977","Non-overlapped","non-sig"
"353","cg02632261",0.881937782807344,-0.079232273054742,"cg02632261","Non-overlapped","non-sig"
"354","cg07396477",0.93274759342574,0.0793594284777913,"cg07396477","Non-overlapped","non-sig"
"355","cg15574137",0.91023015336006,0.111418838989319,"cg15574137","Non-overlapped","non-sig"
"356","cg25774148",0.98208705324444,-0.010751969326749,"cg25774148","Non-overlapped","non-sig"
"357","cg17021880",0.980163549071448,-0.0247742147209051,"cg17021880","Non-overlapped","non-sig"
"358","cg02288964",0.87013237884721,-0.0500756523261639,"cg02288964","Non-overlapped","non-sig"
"359","cg02341264",0.943387393592162,-0.0458086039567926,"cg02341264","Non-overlapped","non-sig"
"360","cg06712559",0.940170064792721,0.0480073963249335,"cg06712559","Non-overlapped","non-sig"
"361","cg17928920",0.666624697038034,-0.101133025821508,"cg17928920","Non-overlapped","non-sig"
"362","cg14663984",0.978607005401603,0.0236053034670891,"cg14663984","Non-overlapped","non-sig"
"363","cg16318112",0.458553962522903,-0.368471900270927,"cg16318112","Non-overlapped","non-sig"
"364","cg09248054",0.941731635238748,0.0471427397658274,"cg09248054","Non-overlapped","non-sig"
"365","cg15840462",0.968667891708656,0.0403845714320037,"cg15840462","Non-overlapped","non-sig"
"366","cg24598973",0.868340843440762,0.0583173686678588,"cg24598973","Non-overlapped","non-sig"
"367","cg16502826",0.938184577265646,-0.025500491403036,"cg16502826","Non-overlapped","non-sig"
"368","cg18147233",0.962629504133759,-0.0240368999235925,"cg18147233","Non-overlapped","non-sig"
"369","cg20741620",0.850512778858788,-0.0736206429623987,"cg20741620","Non-overlapped","non-sig"
"370","cg00525597",0.90328506438511,-0.0545598217156659,"cg00525597","Non-overlapped","non-sig"
"371","cg26007962",0.631340749718932,-0.0948998160858345,"cg26007962","Non-overlapped","non-sig"
"372","cg27541454",0.769700886517306,0.109309715373602,"cg27541454","Non-overlapped","non-sig"
"373","cg25759916",0.345095024139205,0.192756511754335,"cg25759916","Non-overlapped","non-sig"
"374","cg01150641",0.992723412228289,-0.0126751714966578,"cg01150641","Non-overlapped","non-sig"
"375","cg23625715",0.849702476913157,-0.0708737399774799,"cg23625715","Non-overlapped","non-sig"
"376","cg26222311",0.764878339012541,-0.0823010939489178,"cg26222311","Non-overlapped","non-sig"
"377","cg20594982",0.799994707920206,0.377005124326019,"cg20594982","Non-overlapped","non-sig"
"378","cg06819605",0.975142697711827,0.00723647503934138,"cg06819605","Non-overlapped","non-sig"
"379","cg03790440",0.839403174902565,-0.112955330542472,"cg03790440","Non-overlapped","non-sig"
"380","cg15571556",0.937702750474609,0.068540599055321,"cg15571556","Non-overlapped","non-sig"
"381","cg15475967",0.853926035170384,-0.103233786538146,"cg15475967","Non-overlapped","non-sig"
"382","cg02138082",0.875874091793404,-0.194932553382766,"cg02138082","Non-overlapped","non-sig"
"383","cg10983617",0.685993969611124,0.0611774974442205,"cg10983617","Non-overlapped","non-sig"
"384","cg02630349",0.724333214547543,-0.0632653076375762,"cg02630349","Non-overlapped","non-sig"
"385","cg03055733",0.953475571073235,-0.0596352593168948,"cg03055733","Non-overlapped","non-sig"
"386","cg07407159",0.733541780720761,0.228748409992056,"cg07407159","Non-overlapped","non-sig"
"387","cg16657578",0.699860923772884,0.0729381255016874,"cg16657578","Non-overlapped","non-sig"
"388","cg05719911",0.820539286765141,0.163900263093537,"cg05719911","Non-overlapped","non-sig"
"389","cg09134969",0.883560245730137,0.0432032164062149,"cg09134969","Non-overlapped","non-sig"
"390","cg02635644",0.927791520973281,-0.0179100305013668,"cg02635644","Non-overlapped","non-sig"
"391","cg01711077",0.849702476913157,-0.0362774110071972,"cg01711077","Non-overlapped","non-sig"
"392","cg07501049",0.839403174902565,0.0316566825583711,"cg07501049","Non-overlapped","non-sig"
"393","cg14253035",0.976061709035282,-0.0195688083238097,"cg14253035","Non-overlapped","non-sig"
"394","cg12469361",0.832091227639384,0.068417954063416,"cg12469361","Non-overlapped","non-sig"
"395","cg24685837",0.958089223497314,-0.0167657769953151,"cg24685837","Non-overlapped","non-sig"
"396","cg17165303",0.69264139734464,0.212695510508676,"cg17165303","Non-overlapped","non-sig"
"397","cg20988802",0.964690251868714,0.0321464163767097,"cg20988802","Non-overlapped","non-sig"
"398","cg22379708",0.966011369111589,0.0345155978882709,"cg22379708","Non-overlapped","non-sig"
"399","cg16026189",0.900311049100809,-0.0738160913695281,"cg16026189","Non-overlapped","non-sig"
"400","cg18380070",0.883655883080606,-0.0908229086502383,"cg18380070","Non-overlapped","non-sig"
"401","cg02494066",0.764878339012541,0.127389874352486,"cg02494066","Non-overlapped","non-sig"
"402","cg09792712",0.820941165851277,-0.145079359421806,"cg09792712","Non-overlapped","non-sig"
"403","cg15469001",0.772925899193444,0.110316439531184,"cg15469001","Non-overlapped","non-sig"
"404","cg08387293",0.957458856933922,-0.0257659649844387,"cg08387293","Non-overlapped","non-sig"
"405","cg24730157",0.389414828436233,-0.258192492811649,"cg24730157","Non-overlapped","non-sig"
"406","cg06978943",0.685450889512776,0.152874063979637,"cg06978943","Non-overlapped","non-sig"
"407","cg23801338",0.772925899193444,-0.0997374124213081,"cg23801338","Non-overlapped","non-sig"
"408","cg13244315",0.78230962717815,-0.0654711816187203,"cg13244315","Non-overlapped","non-sig"
"409","cg11853970",0.984141154931111,0.0377861867034671,"cg11853970","Non-overlapped","non-sig"
"410","cg08480609",0.674597922026184,0.202352318195906,"cg08480609","Non-overlapped","non-sig"
"411","cg03120284",0.737212390125356,-0.100276496857499,"cg03120284","Non-overlapped","non-sig"
"412","cg10490668",0.925870448580431,0.0718829305317855,"cg10490668","Non-overlapped","non-sig"
"413","cg22627753",0.861278799295944,0.157113830260176,"cg22627753","Non-overlapped","non-sig"
"414","cg04559824",0.804997145568538,0.0680394269698476,"cg04559824","Non-overlapped","non-sig"
"415","cg07912402",0.78230962717815,0.0356288880403644,"cg07912402","Non-overlapped","non-sig"
"416","cg04274259",0.987926987222647,-0.0093793362704758,"cg04274259","Non-overlapped","non-sig"
"417","cg16903000",0.708728117025789,-0.178971990680082,"cg16903000","Non-overlapped","non-sig"
"418","cg12483930",0.989984918754011,0.0100981436093843,"cg12483930","Non-overlapped","non-sig"
"419","cg02415349",0.942142307291097,0.0491419791795313,"cg02415349","Non-overlapped","non-sig"
"420","cg14252395",0.937346833116414,-0.0427051721800973,"cg14252395","Non-overlapped","non-sig"
"421","cg08262378",0.906469893314654,-0.0481401073478531,"cg08262378","Non-overlapped","non-sig"
"422","cg08530610",0.543595962580049,-0.160367199171397,"cg08530610","Non-overlapped","non-sig"
"423","cg13439946",0.870732752729442,-0.109484589510334,"cg13439946","Non-overlapped","non-sig"
"424","cg08250879",0.912238602072494,0.106416028819228,"cg08250879","Non-overlapped","non-sig"
"425","cg12184864",0.984141154931111,0.0193816048895025,"cg12184864","Non-overlapped","non-sig"
"426","cg21607076",0.966030923102472,-0.0353534281208896,"cg21607076","Non-overlapped","non-sig"
"427","cg12647165",0.817546327395631,-0.0716819072716419,"cg12647165","Non-overlapped","non-sig"
"428","cg02482614",0.820092933815363,-0.0798705541044929,"cg02482614","Non-overlapped","non-sig"
"429","cg17098415",0.976313906813436,0.0194865188893438,"cg17098415","Non-overlapped","non-sig"
"430","cg08459564",0.736151643870863,0.104749755426171,"cg08459564","Non-overlapped","non-sig"
"431","cg18172484",0.941139477803899,0.0289051949691542,"cg18172484","Non-overlapped","non-sig"
"432","cg04919596",0.831220664474743,0.109308141212005,"cg04919596","Non-overlapped","non-sig"
"433","cg24678117",0.82945013108615,-0.209139140045758,"cg24678117","Non-overlapped","non-sig"
"434","cg22169680",0.914595259053173,0.0329854072430414,"cg22169680","Non-overlapped","non-sig"
"435","cg10720997",0.860836484841513,0.100205574707989,"cg10720997","Non-overlapped","non-sig"
"436","cg09123721",0.768237474434694,-0.126077496728413,"cg09123721","Non-overlapped","non-sig"
"437","cg11405655",0.249138540890018,-0.268081014848128,"cg11405655","Non-overlapped","non-sig"
"438","cg25523405",0.661670932700787,0.142289277718588,"cg25523405","Non-overlapped","non-sig"
"439","cg02105666",0.792270043052963,-0.165018115882984,"cg02105666","Non-overlapped","non-sig"
"440","cg21139076",0.703290576299125,-0.256805850477067,"cg21139076","Non-overlapped","non-sig"
"441","cg07549208",0.978607005401603,-0.0314928966306233,"cg07549208","Non-overlapped","non-sig"
"442","cg21779088",0.870732752729442,-0.206202279565391,"cg21779088","Non-overlapped","non-sig"
"443","cg26614117",0.756812690389279,0.0487721822361436,"cg26614117","Non-overlapped","non-sig"
"444","cg06095202",0.643219267638028,0.175551007505849,"cg06095202","Non-overlapped","non-sig"
"445","cg04891761",0.806813724918982,-0.0621449631891846,"cg04891761","Non-overlapped","non-sig"
"446","cg15500259",0.454296933769376,-0.176089188404813,"cg15500259","Non-overlapped","non-sig"
"447","cg06973463",0.979203994642162,0.0242487187637662,"cg06973463","Non-overlapped","non-sig"
"448","cg10955566",0.659138626688783,0.476951913278821,"cg10955566","Non-overlapped","non-sig"
"449","cg08709360",0.888033753937905,0.381523666393765,"cg08709360","Non-overlapped","non-sig"
"450","cg01244934",0.750565176786846,0.358823406555093,"cg01244934","Non-overlapped","non-sig"
"451","cg15899727",0.883560245730137,0.101121275964248,"cg15899727","Non-overlapped","non-sig"
"452","cg18432292",0.956425137276735,-0.0262837517826792,"cg18432292","Non-overlapped","non-sig"
"453","cg24475622",0.997681814724238,-0.00342270993301161,"cg24475622","Non-overlapped","non-sig"
"454","cg07147720",0.93691052827606,-0.054030939284707,"cg07147720","Non-overlapped","non-sig"
"455","cg24047311",0.989200319161624,0.00722093828492531,"cg24047311","Non-overlapped","non-sig"
"456","cg16095440",0.818365949444127,0.0778831186731494,"cg16095440","Non-overlapped","non-sig"
"457","cg08750554",0.972302381285252,-0.0157076187453708,"cg08750554","Non-overlapped","non-sig"
"458","cg26702212",0.889362014461409,-0.0524297224514418,"cg26702212","Non-overlapped","non-sig"
"459","cg24517686",0.619309130534025,-0.0935806665746734,"cg24517686","Non-overlapped","non-sig"
"460","cg20685419",0.232416586838616,-0.0801463615474852,"cg20685419","Non-overlapped","non-sig"
"461","cg27222785",0.327732812584667,-0.143862361530023,"cg27222785","Non-overlapped","non-sig"
"462","cg09864227",0.820247853487963,-0.142190889343251,"cg09864227","Non-overlapped","non-sig"
"463","cg07181843",0.974106498952819,-0.00969392589389931,"cg07181843","Non-overlapped","non-sig"
"464","cg08007197",0.565017554993685,-0.165475595788533,"cg08007197","Non-overlapped","non-sig"
"465","cg01912388",0.669656804520227,0.224087813306849,"cg01912388","Non-overlapped","non-sig"
"466","cg14854474",0.949637872748503,0.12875780736604,"cg14854474","Non-overlapped","non-sig"
"467","cg01518906",0.984141154931111,0.00974913197093324,"cg01518906","Non-overlapped","non-sig"
"468","cg14964771",0.998912115182308,0.000418900531832374,"cg14964771","Non-overlapped","non-sig"
"469","cg23657003",0.906469893314654,-0.12158470656957,"cg23657003","Non-overlapped","non-sig"
"470","cg22044028",0.933385149010052,-0.197492042259164,"cg22044028","Non-overlapped","non-sig"
